,name,price,bookmark,happy,sad,food_type,location,Num_review,highlight,num_branch,num_seat,pay_list,other_facility,path,taste,decor,service,hygiene,value,overall,rank,district,happy_vs_sad,price_int,highlight_int,num_payment,num_facility,mins_walk,Guangdong,Hong Kong Style,International,Japanese,Taiwan,Western,HK,KL,NT,payme,alipay,apple pay,openrice pay,visa,wechat,10% Service Charge,Alcoholic Drinks,Delivery,Parking,rank10,rank3,rank_foodtype,$101-200,$201-400,$401-800,$51-100,Above $801,Below $50,Central,Kowloon Bay,North Point,Tsim Sha Tsui,Tsuen Wan,Yau Ma Tei,Yuen Long,happy_scale,sad_scale,Num_review_scale,Num_review_scale,num_branch_scale,num_seat_scale,num_payment_scale,num_facility_scale
43,Moon Pizza,$51-100,123,1,0,International,Yau Ma Tei,3,0,1.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay', 'WeChat Pay', 'OpenRice Pay']",['Spot payment'],"1-min walk from Exit C, Yau Ma Tei MTR Station",4.0,4.0,3.0,4.0,3.0,17.5,0,KL,1.0,75,0,9.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0012172854534388,0.0012172854534388,0.008771929824561403,0.038076152304609215,0.5714285714285714,0.0
44,Dragan Ball Bakery 龍珠餅店,Below $50,127,1,0,Hong Kong Style,Yau Ma Tei,3,0,3.0,30.0,['0'],['0'],"2-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,1.0,25,0,1.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0012172854534388,0.0012172854534388,0.02631578947368421,0.028056112224448898,0.0,0.0
45,超人燒鵝,Below $50,130,1,0,Hong Kong Style,Yau Ma Tei,2,0,7.0,30.0,['0'],['0'],"1-min walk from Exit C, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,1.0,25,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0006086427267194,0.0006086427267194,0.06140350877192982,0.028056112224448898,0.0,0.0
46,Tong Bao Dim 唐包點,Below $50,132,21,0,Hong Kong Style,Yau Ma Tei,25,0,14.0,30.0,"['Cash', 'Octopus']",['0'],"1-min walk from Exit B1, Yau Ma Tei MTR Station",4.0,3.0,4.0,4.0,4.0,19.0,0,KL,21.0,25,0,2.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0142551674982181,0.0,0.0146074254412659,0.0146074254412659,0.12280701754385964,0.028056112224448898,0.07142857142857142,0.0
47,D. Garden 九龍糖,Below $50,133,1,0,International,Yau Ma Tei,1,0,1.0,40.0,"['AlipayHK', 'Alipay', 'Cash']","['Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Phone Reservation', 'Delivery', '10% Service Charge']","2-min walk from Exit B2, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,1.0,25,0,3.0,7.0,2.0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.008771929824561403,0.038076152304609215,0.14285714285714285,0.375
48,廟街小廚,$101-200,136,8,0,Guangdong,Yau Ma Tei,13,0,1.0,60.0,['Cash'],"['Alcoholic Drinks', '10% Service Charge']","2-min walk from Exit C, Yau Ma Tei MTR Station",1.0,1.0,1.0,1.0,1.0,5.0,0,KL,8.0,150,0,1.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0049893086243763,0.0,0.0073037127206329,0.0073037127206329,0.008771929824561403,0.058116232464929855,0.0,0.0625
49,農家樂,Below $50,139,2,0,Guangdong,Yau Ma Tei,4,0,1.0,4.0,"['AlipayHK', 'Alipay', 'Cash', 'WeChat Pay']","['TV Broadcast', 'Spot payment']","2-min walk from Exit A1, Yau Ma Tei MTR Station",2.0,2.0,3.0,2.0,2.0,11.0,0,KL,2.0,25,0,4.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0007127583749109,0.0,0.0018259281801582,0.0018259281801582,0.008771929824561403,0.002004008016032064,0.21428571428571427,0.0625
50,千味家 (德福廣場),Below $50,139,11,1,Guangdong,Kowloon Bay,17,0,3.0,30.0,['Cash'],['0'],"9-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,4.0,16.0,0,KL,11.0,25,0,1.0,1.0,9.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.007127583749109,0.0066666666666666,0.0097382836275106,0.0097382836275106,0.02631578947368421,0.028056112224448898,0.0,0.0
51,Wing Wah 榮華餅家,Below $50,142,3,0,Hong Kong Style,Yau Ma Tei,7,0,43.0,30.0,"['Visa', 'Master', 'Cash', 'UnionPay', 'JCB', 'EPS']",['0'],"4-min walk from Exit D, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,3.0,25,0,6.0,1.0,4.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0,0.0036518563603164,0.0036518563603164,0.3771929824561403,0.028056112224448898,0.3571428571428571,0.0
52,八記美食,Below $50,146,3,0,Hong Kong Style,Yau Ma Tei,4,0,1.0,30.0,['Cash'],['0'],"6-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,2.0,3.0,2.0,4.0,14.0,0,KL,3.0,25,0,1.0,1.0,6.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0,0.0018259281801582,0.0018259281801582,0.008771929824561403,0.028056112224448898,0.0,0.0
53,Koo Zou Tong 古早堂,$51-100,147,3,2,Taiwan,Kowloon Bay,21,0,1.0,40.0,['0'],['0'],"Exit B, Kowloon Bay MTR Station",2.0,3.0,3.0,3.0,2.0,13.0,0,KL,1.5,75,0,1.0,1.0,5.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0014255167498218,0.0133333333333333,0.0121728545343883,0.0121728545343883,0.008771929824561403,0.038076152304609215,0.0,0.0
54,Jollibee (Ka Wing Building) 快樂蜂 (嘉榮大廈),$51-100,151,1,0,International,Yau Ma Tei,11,0,21.0,40.0,['Cash'],['0'],"1-min walk from Exit A2, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,1.0,75,0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0060864272671941,0.0060864272671941,0.18421052631578946,0.038076152304609215,0.0,0.0
55,Su Casa,$101-200,153,16,0,Western,Kowloon Bay,19,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,0,KL,16.0,150,0,7.0,7.0,5.0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0106913756236635,0.0,0.0109555690809494,0.0109555690809494,0.0,0.05410821643286572,0.4285714285714286,0.375
56,舔舔脷烤魚,Below $50,155,1,0,Guangdong,Yau Ma Tei,2,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'WeChat Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Parking', 'Phone Reservation', 'Reward Dining Points', 'Live Music', 'TV Broadcast']","6-min walk from Exit B1, Jordan MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,1.0,25,0,4.0,8.0,6.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0006086427267194,0.0006086427267194,0.008771929824561403,0.028056112224448898,0.21428571428571427,0.4375
57,Eat Together (Wing Sing Lane) 大家食 (永星里),Below $50,158,3,1,Hong Kong Style,Yau Ma Tei,7,0,1.0,30.0,"['AlipayHK', 'Alipay']",['Spot payment'],"2-min walk from Exit C, Yau Ma Tei MTR Station",2.0,2.0,2.0,1.0,2.0,9.0,0,KL,3.0,25,0,2.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0066666666666666,0.0036518563603164,0.0036518563603164,0.008771929824561403,0.028056112224448898,0.07142857142857142,0.0
58,Gong Cha (Cheung Hing Building) 貢茶 (祥興大廈),Below $50,161,1,0,Taiwan,Yau Ma Tei,3,0,27.0,30.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"1-min walk from Exit A2, Yau Ma Tei MTR Station",1.0,2.0,2.0,2.0,2.0,9.0,0,KL,1.0,25,0,3.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0012172854534388,0.0012172854534388,0.23684210526315788,0.028056112224448898,0.14285714285714285,0.0
59,Fai Heung Yuen Restaurant 輝香園,Below $50,174,11,5,Hong Kong Style,Yau Ma Tei,30,0,2.0,30.0,['0'],['0'],"1-min walk from Exit B1, Yau Ma Tei MTR Station",2.0,2.0,2.0,2.0,3.0,11.0,0,KL,2.2,25,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.007127583749109,0.0333333333333333,0.017650639074863,0.017650639074863,0.017543859649122806,0.028056112224448898,0.0,0.0
60,富成快餐店,Below $50,174,2,0,Hong Kong Style,Yau Ma Tei,2,0,1.0,30.0,['Cash'],['Delivery'],"6-min walk from Exit B1, Jordan MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,2.0,25,0,1.0,1.0,6.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0007127583749109,0.0,0.0006086427267194,0.0006086427267194,0.008771929824561403,0.028056112224448898,0.0,0.0
61,Sushi Take-Out 爭鮮外帶壽司,Below $50,180,2,1,Japanese,Yau Ma Tei,6,0,67.0,30.0,"['Cash', 'Octopus']",['0'],"1-min walk from Exit C, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,2.0,25,0,2.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0007127583749109,0.0066666666666666,0.003043213633597,0.003043213633597,0.587719298245614,0.028056112224448898,0.07142857142857142,0.0
62,Nam Fung 南豐餐廳,Below $50,185,7,2,Guangdong,Kowloon Bay,25,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,KL,3.5,25,0,2.0,3.0,5.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0042765502494654,0.0133333333333333,0.0146074254412659,0.0146074254412659,0.0,0.028056112224448898,0.07142857142857142,0.125
63,Onefood Rice Roll @Freshlane (MaxiMall) 耘 @Freshlane (城市中心),Below $50,187,5,0,Guangdong,North Point,6,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,HK,5.0,25,0,2.0,3.0,5.0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0028510334996436,0.0,0.003043213633597,0.003043213633597,0.0,0.028056112224448898,0.07142857142857142,0.125
64,嘗清魚蛋王,Below $50,190,11,0,Hong Kong Style,Kowloon Bay,17,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,KL,11.0,25,0,2.0,3.0,5.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.007127583749109,0.0,0.0097382836275106,0.0097382836275106,0.0,0.028056112224448898,0.07142857142857142,0.125
65,LuckyGreen Lucky綠,Below $50,191,41,0,Hong Kong Style,Yau Ma Tei,42,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus', 'WeChat Pay']",['Delivery'],"1-min walk from Exit B1, Yau Ma Tei MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,KL,41.0,25,0,5.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0285103349964362,0.0,0.024954351795496,0.024954351795496,0.008771929824561403,0.028056112224448898,0.2857142857142857,0.0
66,Crafted 巧手製作,Below $50,196,30,2,Hong Kong Style,Kowloon Bay,36,0,12.0,30.0,"['Cash', 'Octopus']",['0'],"12-min walk from Exit A, Kowloon Bay MTR Station",4.0,3.0,3.0,3.0,4.0,17.0,0,KL,15.0,25,0,2.0,1.0,12.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0206699928724162,0.0133333333333333,0.0213024954351795,0.0213024954351795,0.10526315789473684,0.028056112224448898,0.07142857142857142,0.0
67,新慶粥店,Below $50,196,3,0,Hong Kong Style,Yau Ma Tei,5,0,1.0,30.0,"['AlipayHK', 'Alipay']",['Spot payment'],"6-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,3.0,3.0,2.0,3.0,14.0,0,KL,3.0,25,0,2.0,1.0,6.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0,0.0024345709068776,0.0024345709068776,0.008771929824561403,0.028056112224448898,0.07142857142857142,0.0
68,5ml Wit 妙語牽,$51-100,202,11,3,Guangdong,Kowloon Bay,18,0,1.0,40.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"10-min walk from Exit B, Kowloon Bay MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,0,KL,3.6666666666666665,75,0,3.0,1.0,10.0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.007127583749109,0.02,0.01034692635423,0.01034692635423,0.008771929824561403,0.038076152304609215,0.14285714285714285,0.0
69,Hey! Kitchen (Marble 33) 架勢廚房 (馬寶學林33),$51-100,204,6,0,International,North Point,7,0,14.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'JCB', 'Apple Pay', 'Google Pay', 'WeChat Pay']",['Delivery'],"1-min walk from Exit B2, North Point MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,HK,6.0,75,0,8.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0035637918745545,0.0,0.0036518563603164,0.0036518563603164,0.12280701754385964,0.038076152304609215,0.5,0.0
70,伊利沙伯醫院新恆輝食堂,Below $50,205,5,0,Hong Kong Style,Yau Ma Tei,11,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,KL,5.0,25,0,2.0,3.0,5.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0028510334996436,0.0,0.0060864272671941,0.0060864272671941,0.0,0.028056112224448898,0.07142857142857142,0.125
71,IKEA Bistro 宜家家居美食站,$51-100,205,44,1,Western,Tsuen Wan,96,0,8.0,40.0,"['Visa', 'Master', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay']",['0'],"8-min walk from Exit A3, Tsuen Wan MTR Station",3.0,3.0,3.0,3.0,4.0,16.0,0,NT,44.0,75,0,7.0,1.0,8.0,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0306486101211689,0.0066666666666666,0.0578210590383444,0.0578210590383444,0.07017543859649122,0.038076152304609215,0.4285714285714286,0.0
72,Happy Restaurant 開心茶餐廳,Below $50,207,12,0,Hong Kong Style,Yau Ma Tei,27,0,2.0,70.0,['Cash'],"['Phone Reservation', 'TV Broadcast']","1-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,2.0,3.0,2.0,3.0,13.0,0,KL,12.0,25,0,1.0,2.0,1.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0078403421240199,0.0,0.0158247108947048,0.0158247108947048,0.017543859649122806,0.06813627254509018,0.0,0.0625
73,港嘢食堂,$51-100,207,14,1,Hong Kong Style,Kowloon Bay,31,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,0,KL,14.0,75,0,4.0,5.0,5.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0092658588738417,0.0066666666666666,0.0182592818015824,0.0182592818015824,0.0,0.038076152304609215,0.21428571428571427,0.25
74,Tankyu Distillery Tasting Room (The Mills) 丹丘蒸留所試酒室 (南豐紗廠),$51-100,212,32,0,International,Tsuen Wan,32,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,0,NT,32.0,75,0,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.022095509622238,0.0,0.0188679245283018,0.0188679245283018,0.0,0.038076152304609215,0.21428571428571427,0.25
75,Kung Wo Tong 恭和堂,Below $50,216,6,2,Guangdong,Yau Ma Tei,10,0,5.0,60.0,['Cash'],"['Parking', 'Phone Reservation']","6-min walk from Exit A, Jordan MTR Station",4.0,3.0,2.0,3.0,3.0,15.0,0,KL,3.0,25,0,1.0,2.0,6.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0035637918745545,0.0133333333333333,0.0054777845404747,0.0054777845404747,0.043859649122807015,0.058116232464929855,0.0,0.0625
76,Tasty Food (Kowloon Bay) 八麵棧 (九龍灣),Below $50,217,8,0,Hong Kong Style,Kowloon Bay,14,0,0.0,30.0,,,,3.0,3.0,3.0,3.0,3.0,15.0,0,KL,8.0,25,0,2.0,3.0,5.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0049893086243763,0.0,0.0079123554473524,0.0079123554473524,0.0,0.028056112224448898,0.07142857142857142,0.125
77,英姐餐館,Below $50,217,3,1,Hong Kong Style,Yau Ma Tei,7,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"3-min walk from Exit B2, Yau Ma Tei MTR Station",3.0,3.0,3.0,4.0,4.0,17.0,0,KL,3.0,25,0,3.0,1.0,3.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0066666666666666,0.0036518563603164,0.0036518563603164,0.008771929824561403,0.028056112224448898,0.14285714285714285,0.0
78,Häagen-Dazs,$51-100,219,9,0,Western,Kowloon Bay,18,0,22.0,40.0,"['AlipayHK', 'Alipay', 'Cash']","['10% Service Charge', 'Spot payment']","9-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,9.0,75,0,3.0,2.0,9.0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0057020669992872,0.0,0.01034692635423,0.01034692635423,0.19298245614035087,0.038076152304609215,0.14285714285714285,0.0625
79,Hayabusa Sushi 隼,$101-200,220,24,1,Japanese,Kowloon Bay,27,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,0,KL,24.0,150,0,7.0,7.0,5.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0163934426229508,0.0066666666666666,0.0158247108947048,0.0158247108947048,0.0,0.05410821643286572,0.4285714285714286,0.375
80,Jade Restaurant 翡翠茶餐廳(麵家),Below $50,221,8,1,Hong Kong Style,Yau Ma Tei,13,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Delivery', 'TV Broadcast', 'Spot payment']","6-min walk from Exit B1, Jordan MTR Station",4.0,3.0,4.0,3.0,4.0,18.0,0,KL,8.0,25,0,4.0,3.0,6.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0049893086243763,0.0066666666666666,0.0073037127206329,0.0073037127206329,0.008771929824561403,0.028056112224448898,0.21428571428571427,0.125
81,生記菜館,$51-100,221,1,0,Hong Kong Style,Yau Ma Tei,2,0,1.0,100.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'WeChat Pay']","['Online Reservation', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Reward Dining Points']","3-min walk from Exit C, Yau Ma Tei MTR Station",4.0,4.0,3.0,4.0,3.0,17.5,0,KL,1.0,75,0,7.0,4.0,3.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0006086427267194,0.0006086427267194,0.008771929824561403,0.09819639278557113,0.4285714285714286,0.1875
82,Original Taste Workshop 原味家作,$51-100,234,14,5,Hong Kong Style,Kowloon Bay,33,0,23.0,40.0,"['Visa', 'Master', 'Cash', 'Octopus', 'UnionPay']","['Wi-Fi', 'Alcoholic Drinks', '10% Service Charge']","1-min walk from Exit A, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,0,KL,2.8,75,0,5.0,3.0,1.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0092658588738417,0.0333333333333333,0.0194765672550213,0.0194765672550213,0.20175438596491227,0.038076152304609215,0.2857142857142857,0.125
83,Taiwan Bento 古早台居,$51-100,237,44,0,Taiwan,Kowloon Bay,51,0,2.0,40.0,['0'],['0'],"13-min walk from Exit B, Kowloon Bay MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,KL,44.0,75,0,1.0,1.0,13.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0306486101211689,0.0,0.0304321363359707,0.0304321363359707,0.017543859649122806,0.038076152304609215,0.0,0.0
84,KC City 皇雀會,$51-100,240,2,0,Guangdong,Yau Ma Tei,5,0,6.0,80.0,"['Visa', 'Master', 'Cash']","['Opens 24 Hours', 'Alcoholic Drinks', 'Parking', 'Delivery', '10% Service Charge', 'TV Broadcast']","2-min walk from Exit C2, Jordan MTR Station",3.0,3.0,4.0,3.0,3.0,16.0,0,KL,2.0,75,0,3.0,6.0,2.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0007127583749109,0.0,0.0024345709068776,0.0024345709068776,0.05263157894736842,0.0781563126252505,0.14285714285714285,0.3125
85,鹵味小食,Below $50,248,3,0,Hong Kong Style,Yau Ma Tei,5,0,1.0,30.0,['0'],['0'],"2-min walk from Exit A1, Yau Ma Tei MTR Station",4.0,2.0,3.0,3.0,4.0,16.0,0,KL,3.0,25,0,1.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0,0.0024345709068776,0.0024345709068776,0.008771929824561403,0.028056112224448898,0.0,0.0
86,Joys Dining 悅麵,$51-100,255,7,0,Hong Kong Style,Yau Ma Tei,7,0,1.0,40.0,"['AlipayHK', 'Cash', 'Octopus', 'UnionPay', 'WeChat Pay']",['0'],"5-min walk from Exit B1, Jordan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,0,KL,7.0,75,0,5.0,1.0,5.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0042765502494654,0.0,0.0036518563603164,0.0036518563603164,0.008771929824561403,0.038076152304609215,0.2857142857142857,0.0
